sample_id,patch_name,patch_row,patch_col,timepoint,concentration,label,cell_count,soma_area_mean,soma_area_total,perimeter_mean,circularity_mean,eccentricity_mean,solidity_mean,neurite_length,branch_count,neurite_density
A172_Phase_C7_1_00d12h00m_1_pre,A172_Phase_C7_1_00d12h00m_1_pre_r0c2.png,0,2,after,,,3,883.0,2649.0,239.85113019775793,0.3016905259436955,0.7624157852958003,0.6188956136776078,429,108,0.16194790486976218
A172_Phase_C7_1_00d12h00m_1_pre,A172_Phase_C7_1_00d12h00m_1_pre_r1c0.png,1,0,after,,,4,282.5,1130.0,129.00052301026327,0.22651386725157474,0.8936548998220053,0.5728825321658342,272,71,0.2407079646017699
A172_Phase_C7_1_00d12h00m_1_pre,A172_Phase_C7_1_00d12h00m_1_pre_r1c1.png,1,1,after,,,5,631.6,3158.0,175.21017305526638,0.34834872446957754,0.7710728961033779,0.7556204336025987,512,103,0.16212792906903103
A172_Phase_C7_1_00d12h00m_1_pre,A172_Phase_C7_1_00d12h00m_1_pre_r1c2.png,1,2,after,,,4,338.0,1352.0,151.09824125157832,0.2375411144380309,0.699184882802053,0.6169652542438053,370,106,0.27366863905325445
A172_Phase_C7_1_00d12h00m_1_pre,A172_Phase_C7_1_00d12h00m_1_pre_r2c0.png,2,0,after,,,4,501.25,2005.0,163.15585309615318,0.22778460054358,0.8155900737713994,0.6282250528076907,389,91,0.19401496259351622
A172_Phase_C7_1_00d12h00m_1_pre,A172_Phase_C7_1_00d12h00m_1_pre_r2c1.png,2,1,after,,,4,575.25,2301.0,191.2137264458597,0.27074569683674415,0.8100204652480986,0.5992098517747103,420,101,0.18252933507170796
A172_Phase_C7_1_00d12h00m_1_pre,A172_Phase_C7_1_00d12h00m_1_pre_r2c2.png,2,2,after,,,3,606.0,1818.0,208.55298209684847,0.20753055417323876,0.9390958717843111,0.5736379320009372,344,64,0.18921892189218922
A172_Phase_C7_1_00d12h00m_2_pre,A172_Phase_C7_1_00d12h00m_2_pre_r0c0.png,0,0,after,,,2,477.5,955.0,178.67819253992695,0.19058085670013164,0.8844283953282341,0.5847828056348235,222,65,0.2324607329842932
A172_Phase_C7_1_00d12h00m_2_pre,A172_Phase_C7_1_00d12h00m_2_pre_r0c1.png,0,1,after,,,4,497.0,1988.0,149.0271734397128,0.2579777163769801,0.84669219588228,0.6428609802424268,333,79,0.1675050301810865
A172_Phase_C7_1_00d12h00m_2_pre,A172_Phase_C7_1_00d12h00m_2_pre_r0c2.png,0,2,after,,,1,339.0,339.0,131.63351365237938,0.2458536239810278,0.8777057314461483,0.5566502463054187,65,16,0.19174041297935104
A172_Phase_C7_1_00d12h00m_2_pre,A172_Phase_C7_1_00d12h00m_2_pre_r1c0.png,1,0,after,,,2,1763.5,3527.0,371.8238995011261,0.1759073511582525,0.891070475140541,0.6582791325887272,461,73,0.13070598242132123
A172_Phase_C7_1_00d12h00m_2_pre,A172_Phase_C7_1_00d12h00m_2_pre_r1c1.png,1,1,after,,,4,462.75,1851.0,196.67235739064867,0.14673168202803977,0.7811007368780549,0.539493307497279,491,136,0.26526202052944353
A172_Phase_C7_1_00d12h00m_2_pre,A172_Phase_C7_1_00d12h00m_2_pre_r1c2.png,1,2,after,,,4,563.0,2252.0,166.28174593052023,0.2536989307958629,0.5854784948340784,0.6535747670244221,418,99,0.18561278863232683
A172_Phase_C7_1_00d12h00m_2_pre,A172_Phase_C7_1_00d12h00m_2_pre_r2c0.png,2,0,after,,,2,579.5,1159.0,205.0452018978108,0.17412754052052654,0.8780513302698478,0.6046867101821938,239,51,0.20621225194132872
A172_Phase_C7_1_00d12h00m_2_pre,A172_Phase_C7_1_00d12h00m_2_pre_r2c1.png,2,1,after,,,5,699.4,3497.0,163.02661607529816,0.33017413920863614,0.8705971797391954,0.7399467086814105,479,106,0.1369745496139548
A172_Phase_C7_1_00d12h00m_2_pre,A172_Phase_C7_1_00d12h00m_2_pre_r2c2.png,2,2,after,,,2,289.5,579.0,171.26397897755385,0.18765148225473555,0.9005367162073643,0.5319207108680792,179,56,0.30915371329879104
A172_Phase_C7_1_00d12h00m_3_pre,A172_Phase_C7_1_00d12h00m_3_pre_r0c0.png,0,0,after,,,3,405.3333333333333,1216.0,208.6199854724407,0.11973420748934749,0.9393161917125763,0.4706075457883379,340,91,0.27960526315789475
A172_Phase_C7_1_00d12h00m_3_pre,A172_Phase_C7_1_00d12h00m_3_pre_r0c1.png,0,1,after,,,4,519.25,2077.0,162.93250352560273,0.22741919861181156,0.671949293557724,0.6713161476116696,386,91,0.18584496870486278
A172_Phase_C7_1_00d12h00m_3_pre,A172_Phase_C7_1_00d12h00m_3_pre_r0c2.png,0,2,after,,,3,528.0,1584.0,177.94350638859976,0.3075209443592335,0.8586255826286159,0.6186459634681385,272,69,0.1717171717171717
A172_Phase_C7_1_00d12h00m_3_pre,A172_Phase_C7_1_00d12h00m_3_pre_r1c0.png,1,0,after,,,3,757.3333333333334,2272.0,235.09748664764163,0.1991088462709071,0.8634169047885166,0.6441182038763061,418,103,0.18397887323943662
A172_Phase_C7_1_00d12h00m_3_pre,A172_Phase_C7_1_00d12h00m_3_pre_r1c1.png,1,1,after,,,3,414.0,1242.0,162.28461992097075,0.18279322467602568,0.9145312680994353,0.5233918240976144,269,55,0.21658615136876005
A172_Phase_C7_1_00d12h00m_3_pre,A172_Phase_C7_1_00d12h00m_3_pre_r1c2.png,1,2,after,,,4,691.5,2766.0,243.79825022501578,0.20788287364532881,0.7745889106743991,0.6085643109625241,610,186,0.2205350686912509
A172_Phase_C7_1_00d12h00m_3_pre,A172_Phase_C7_1_00d12h00m_3_pre_r2c0.png,2,0,after,,,3,653.3333333333334,1960.0,170.53132504436329,0.2750636770191425,0.8889123159688644,0.6783031607620309,310,62,0.15816326530612246
A172_Phase_C7_1_00d12h00m_3_pre,A172_Phase_C7_1_00d12h00m_3_pre_r2c1.png,2,1,after,,,3,1291.0,3873.0,231.07176515888315,0.3029367397022866,0.8600773957158029,0.7477152534968335,356,37,0.09191840950167829
A172_Phase_C7_1_00d12h00m_3_pre,A172_Phase_C7_1_00d12h00m_3_pre_r2c2.png,2,2,after,,,3,1182.6666666666667,3548.0,294.0406443627325,0.17337939099425922,0.9272394247642627,0.5306321532304209,452,67,0.1273957158962796
A172_Phase_C7_1_00d16h00m_2_pre,A172_Phase_C7_1_00d16h00m_2_pre_r0c1.png,0,1,after,,,3,604.3333333333334,1813.0,159.54891766057523,0.31329152494905416,0.9495624031911798,0.6774133275131374,236,56,0.13017098731384447
A172_Phase_C7_1_00d16h00m_2_pre,A172_Phase_C7_1_00d16h00m_2_pre_r0c2.png,0,2,after,,,2,392.0,784.0,117.50052301026327,0.33935303450733223,0.8146305734382769,0.7473042662916081,156,39,0.1989795918367347
A172_Phase_C7_1_00d16h00m_2_pre,A172_Phase_C7_1_00d16h00m_2_pre_r1c0.png,1,0,after,,,3,1011.3333333333334,3034.0,240.12117591826345,0.21503363756767216,0.84858896967433,0.6825794998990086,455,100,0.14996704021094265
A172_Phase_C7_1_00d16h00m_2_pre,A172_Phase_C7_1_00d16h00m_2_pre_r1c1.png,1,1,after,,,3,336.3333333333333,1009.0,146.2707430675232,0.2318160161643056,0.9406810583626558,0.6430607040693305,239,69,0.23686818632309217
A172_Phase_C7_1_00d16h00m_2_pre,A172_Phase_C7_1_00d16h00m_2_pre_r1c2.png,1,2,after,,,3,643.6666666666666,1931.0,206.49782335656718,0.33906593510060584,0.6352746667747317,0.7073471278349251,337,82,0.17452097358881408
A172_Phase_C7_1_00d16h00m_2_pre,A172_Phase_C7_1_00d16h00m_2_pre_r2c0.png,2,0,after,,,4,453.25,1813.0,134.43986283848346,0.3668738681174784,0.8746214980934303,0.7064270933190253,318,72,0.17539988968560397
A172_Phase_C7_1_00d16h00m_2_pre,A172_Phase_C7_1_00d16h00m_2_pre_r2c1.png,2,1,after,,,4,899.5,3598.0,246.4358133579393,0.1856047912250221,0.8384387762024472,0.5807294904343716,581,118,0.1614785992217899
A172_Phase_C7_1_00d16h00m_2_pre,A172_Phase_C7_1_00d16h00m_2_pre_r2c2.png,2,2,after,,,1,185.0,185.0,111.98275605729691,0.18538700513227888,0.9489029027188511,0.4332552693208431,56,13,0.3027027027027027
A172_Phase_C7_1_00d20h00m_4_pre,A172_Phase_C7_1_00d20h00m_4_pre_r0c1.png,0,1,after,,,2,1314.5,2629.0,333.97770542341357,0.1493327647622117,0.8359496129569064,0.6469235364396655,443,93,0.1685051350323317
A172_Phase_C7_1_00d20h00m_4_pre,A172_Phase_C7_1_00d20h00m_4_pre_r1c0.png,1,0,after,,,1,498.0,498.0,125.18986283848345,0.3993014429204833,0.7258694818157712,0.7334315169366715,76,18,0.15261044176706828
A172_Phase_C7_1_00d20h00m_4_pre,A172_Phase_C7_1_00d20h00m_4_pre_r1c1.png,1,1,after,,,1,388.0,388.0,108.87615433949868,0.41131641746859493,0.6184321830889922,0.696588868940754,68,19,0.17525773195876287
A172_Phase_C7_1_00d20h00m_4_pre,A172_Phase_C7_1_00d20h00m_4_pre_r1c2.png,1,2,after,,,4,208.0,832.0,113.77260094890542,0.20328463430786733,0.960729828371682,0.5694789684049724,234,47,0.28125
A172_Phase_C7_1_00d20h00m_4_pre,A172_Phase_C7_1_00d20h00m_4_pre_r2c0.png,2,0,after,,,4,282.5,1130.0,130.26676579962717,0.21612626423120274,0.9037662620250143,0.5957716701902749,283,83,0.2504424778761062
A172_Phase_C7_1_00d20h00m_4_pre,A172_Phase_C7_1_00d20h00m_4_pre_r2c2.png,2,2,after,,,1,274.0,274.0,98.66904755831213,0.3536702706710375,0.7687302956233596,0.6634382566585957,63,18,0.22992700729927007
