base_id,before_sample_id,after_sample_id,patch_row,patch_col,before_cell_count,before_soma_area_mean,before_soma_area_total,before_perimeter_mean,before_circularity_mean,before_eccentricity_mean,before_solidity_mean,before_neurite_length,before_branch_count,before_neurite_density,after_cell_count,after_soma_area_mean,after_soma_area_total,after_perimeter_mean,after_circularity_mean,after_eccentricity_mean,after_solidity_mean,after_neurite_length,after_branch_count,after_neurite_density,delta_cell_count,delta_soma_area_mean,delta_soma_area_total,delta_perimeter_mean,delta_circularity_mean,delta_eccentricity_mean,delta_solidity_mean,delta_neurite_length,delta_branch_count,delta_neurite_density,concentration,label,is_synthetic
A172_Phase_A7_1_2_pre,A172_Phase_A7_1_00d00h00m_2_pre,A172_Phase_A7_1_00d04h00m_2_pre,2,2,7,546.5714285714286,3826.0,108.3106729909762,0.5670657722604706,0.7460460394120353,0.8675518529223971,348,76,0.09095661265028751,6,614.0,3684.0,121.13554587051603,0.546972048297522,0.7485060021743631,0.8429058834672554,308,43,0.08360477741585233,-1.0,67.42857142857144,-142.0,12.824872879539825,-0.020093723962948618,0.0024599627623278497,-0.024645969455141747,-40.0,-33.0,-0.007351835234435181,,,False
A172_Phase_A7_1_2_pre,A172_Phase_A7_1_00d00h00m_2_pre,A172_Phase_A7_1_00d08h00m_2_pre,2,2,7,546.5714285714286,3826.0,108.3106729909762,0.5670657722604706,0.7460460394120353,0.8675518529223971,348,76,0.09095661265028751,5,632.8,3164.0,141.01240251292506,0.4373564986938262,0.6995519730637444,0.738733524604394,429,98,0.13558786346396967,-2.0,86.2285714285714,-662.0,32.70172952194886,-0.1297092735666444,-0.0464940663482909,-0.1288183283180031,81.0,22.0,0.04463125081368216,,,False
A172_Phase_A7_1_2_pre,A172_Phase_A7_1_00d00h00m_2_pre,A172_Phase_A7_1_00d12h00m_2_pre,2,2,7,546.5714285714286,3826.0,108.3106729909762,0.5670657722604706,0.7460460394120353,0.8675518529223971,348,76,0.09095661265028751,5,479.0,2395.0,163.81484117468898,0.2297145392596077,0.7513543635421218,0.5957891228184787,507,140,0.2116910229645094,-2.0,-67.57142857142856,-1431.0,55.50416818371278,-0.3373512330008629,0.005308324130086528,-0.2717627301039184,159.0,64.0,0.12073441031422188,,,False
A172_Phase_A7_1_2_pre,A172_Phase_A7_1_00d00h00m_2_pre,A172_Phase_A7_1_00d16h00m_2_pre,2,2,7,546.5714285714286,3826.0,108.3106729909762,0.5670657722604706,0.7460460394120353,0.8675518529223971,348,76,0.09095661265028751,4,312.0,1248.0,121.82159082212874,0.3002868608833724,0.8198158755062415,0.6628966532848583,260,72,0.20833333333333334,-3.0,-234.57142857142856,-2578.0,13.51091783115254,-0.2667789113770982,0.07376983609420618,-0.20465519963753886,-88.0,-4.0,0.11737672068304583,,,False
A172_Phase_A7_1_2_pre,A172_Phase_A7_1_00d00h00m_2_pre,A172_Phase_A7_1_00d20h00m_2_pre,2,2,7,546.5714285714286,3826.0,108.3106729909762,0.5670657722604706,0.7460460394120353,0.8675518529223971,348,76,0.09095661265028751,3,410.0,1230.0,149.88428321204518,0.34081427775236145,0.7394304329459455,0.6621688973245682,276,90,0.22439024390243903,-4.0,-136.57142857142856,-2596.0,41.573610221068975,-0.22625149450810916,-0.0066156064660898295,-0.20538295559782893,-72.0,14.0,0.13343363125215152,,,False
A172_Phase_A7_1_2_pre,A172_Phase_A7_1_00d00h00m_2_pre,A172_Phase_A7_1_01d00h00m_2_pre,2,2,7,546.5714285714286,3826.0,108.3106729909762,0.5670657722604706,0.7460460394120353,0.8675518529223971,348,76,0.09095661265028751,2,318.0,636.0,158.01828996322962,0.1591873711452999,0.8971984244080324,0.4476085895558809,181,49,0.28459119496855345,-5.0,-228.57142857142856,-3190.0,49.70761697225342,-0.4078784011151707,0.15115238499599715,-0.4199432633665162,-167.0,-27.0,0.19363458231826594,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d04h00m_3_pre,0,0,6,378.8333333333333,2273.0,83.85635516839568,0.6792939344522423,0.6815402843857234,0.8910251089257835,237,44,0.10426748790145182,5,470.2,2351.0,105.31168824543143,0.5571934767787365,0.7503102721327334,0.8461593390521754,235,42,0.09995746490854955,-1.0,91.36666666666667,78.0,21.455333077035746,-0.12210045767350575,0.06876998774700993,-0.04486576987360802,-2.0,-2.0,-0.004310022992902271,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d08h00m_3_pre,0,0,6,378.8333333333333,2273.0,83.85635516839568,0.6792939344522423,0.6815402843857234,0.8910251089257835,237,44,0.10426748790145182,5,621.0,3105.0,146.55209947489206,0.3845671690138527,0.7803386721849612,0.7922486510630723,354,65,0.11400966183574879,-1.0,242.16666666666669,832.0,62.69574430649638,-0.2947267654383896,0.09879838779923777,-0.09877645786271116,117.0,21.0,0.009742173934296966,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre,0,0,6,378.8333333333333,2273.0,83.85635516839568,0.6792939344522423,0.6815402843857234,0.8910251089257835,237,44,0.10426748790145182,3,431.6666666666667,1295.0,134.2155843272419,0.43603696113048657,0.6955150232704549,0.747224166285589,201,55,0.1552123552123552,-3.0,52.83333333333337,-978.0,50.35922915884623,-0.24325697332175572,0.013974738884731441,-0.1438009426401945,-36.0,11.0,0.05094486731090339,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre,0,0,6,378.8333333333333,2273.0,83.85635516839568,0.6792939344522423,0.6815402843857234,0.8910251089257835,237,44,0.10426748790145182,4,228.25,913.0,116.63503781598186,0.22986465493538477,0.7934987774703536,0.5032774349215123,243,61,0.2661555312157722,-2.0,-150.58333333333331,-1360.0,32.77868264758618,-0.4494292795168575,0.11195849308463013,-0.3877476740042711,6.0,17.0,0.16188804331432036,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d04h00m_3_pre,0,1,5,541.0,2705.0,106.20041840821061,0.6227172059040024,0.5792658792543226,0.8875905657047125,290,55,0.10720887245841035,3,718.0,2154.0,114.1445165153764,0.6579356777443134,0.6123435043041577,0.890966713220055,190,36,0.0882079851439183,-2.0,177.0,-551.0,7.944098107165786,0.035218471840311016,0.033077625049835135,0.0033761475153425424,-100.0,-19.0,-0.01900088731449205,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d08h00m_3_pre,0,1,5,541.0,2705.0,106.20041840821061,0.6227172059040024,0.5792658792543226,0.8875905657047125,290,55,0.10720887245841035,1,2253.0,2253.0,427.95436482630055,0.15458812700765687,0.826219004780326,0.6256595390169397,272,46,0.12072791833111407,-4.0,1712.0,-452.0,321.7539464180899,-0.4681290788963455,0.24695312552600335,-0.2619310266877728,-18.0,-9.0,0.013519045872703722,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre,0,1,5,541.0,2705.0,106.20041840821061,0.6227172059040024,0.5792658792543226,0.8875905657047125,290,55,0.10720887245841035,3,948.0,2844.0,223.14486518888523,0.19477098318019448,0.8622413108281761,0.5783164663462043,379,57,0.13326300984528833,-2.0,407.0,139.0,116.94444678067462,-0.4279462227238079,0.2829754315738535,-0.30927409935850825,89.0,2.0,0.02605413738687798,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre,0,1,5,541.0,2705.0,106.20041840821061,0.6227172059040024,0.5792658792543226,0.8875905657047125,290,55,0.10720887245841035,3,782.3333333333334,2347.0,211.22371319978842,0.23290830392075001,0.9142385264602403,0.6803291581457637,421,124,0.1793779292714103,-2.0,241.33333333333337,-358.0,105.02329479157781,-0.38980890198325235,0.3349726472059177,-0.20726140755894884,131.0,69.0,0.07216905681299995,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d04h00m_3_pre,0,2,5,485.8,2429.0,122.82539674441618,0.48038357019129824,0.7875642932109859,0.8163275229842719,317,67,0.13050638122684233,4,541.75,2167.0,169.62794000823277,0.2713038819744705,0.7917715349971464,0.6888689713032845,400,95,0.18458698661744347,-1.0,55.94999999999999,-262.0,46.80254326381659,-0.20907968821682776,0.004207241786160498,-0.1274585516809874,83.0,28.0,0.05408060539060114,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d08h00m_3_pre,0,2,5,485.8,2429.0,122.82539674441618,0.48038357019129824,0.7875642932109859,0.8163275229842719,317,67,0.13050638122684233,2,765.5,1531.0,255.00104602052653,0.1507854955661,0.8435360540349928,0.4832404920193448,313,89,0.20444154147615937,-3.0,279.7,-898.0,132.17564927611033,-0.32959807462519825,0.0559717608240069,-0.3330870309649271,-4.0,22.0,0.07393516024931704,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre,0,2,5,485.8,2429.0,122.82539674441618,0.48038357019129824,0.7875642932109859,0.8163275229842719,317,67,0.13050638122684233,2,434.5,869.0,176.34976541518077,0.26212231560639937,0.7932558977049388,0.641374445329389,207,58,0.238204833141542,-3.0,-51.30000000000001,-1560.0,53.52436867076459,-0.21826125458489887,0.005691604493952895,-0.17495307765488288,-110.0,-9.0,0.10769845191469968,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre,0,2,5,485.8,2429.0,122.82539674441618,0.48038357019129824,0.7875642932109859,0.8163275229842719,317,67,0.13050638122684233,2,406.5,813.0,123.44722215136414,0.33196858405548546,0.6103594180402265,0.8002903227094655,148,34,0.1820418204182042,-3.0,-79.30000000000001,-1616.0,0.6218254069479627,-0.14841498613581278,-0.17720487517075934,-0.016037200274806374,-169.0,-33.0,0.05153543919136186,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d04h00m_3_pre,1,0,5,634.4,3172.0,134.10479066835018,0.469790617901094,0.7416824363598499,0.8402129558040867,363,74,0.11443883984867591,4,450.5,1802.0,161.34240610230006,0.3362361825751415,0.7522427920551643,0.6890922001223985,371,123,0.20588235294117646,-1.0,-183.89999999999998,-1370.0,27.237615433949884,-0.13355443532595251,0.010560355695314438,-0.15112075568168826,8.0,49.0,0.09144351309250055,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d08h00m_3_pre,1,0,5,634.4,3172.0,134.10479066835018,0.469790617901094,0.7416824363598499,0.8402129558040867,363,74,0.11443883984867591,3,242.66666666666666,728.0,113.1759859850359,0.25018176680282805,0.7757084614959546,0.6182014662989396,203,71,0.27884615384615385,-2.0,-391.73333333333335,-2444.0,-20.928804683314283,-0.21960885109826594,0.034026025136104754,-0.22201148950514715,-160.0,-3.0,0.16440731399747793,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre,1,0,5,634.4,3172.0,134.10479066835018,0.469790617901094,0.7416824363598499,0.8402129558040867,363,74,0.11443883984867591,1,171.0,171.0,121.49747468305831,0.1455698625458062,0.8641999903870805,0.4033018867924528,63,21,0.3684210526315789,-4.0,-463.4,-3001.0,-12.607315985291862,-0.3242207553552878,0.12251755402723064,-0.4369110690116339,-300.0,-53.0,0.253982212782903,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre,1,0,5,634.4,3172.0,134.10479066835018,0.469790617901094,0.7416824363598499,0.8402129558040867,363,74,0.11443883984867591,2,344.5,689.0,148.6218433538229,0.30004562999804735,0.9107106162683836,0.6372720217306946,194,61,0.28156748911465895,-3.0,-289.9,-2483.0,14.51705268547272,-0.16974498790304665,0.1690281799085337,-0.2029409340733921,-169.0,-13.0,0.16712864926598303,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d04h00m_3_pre,1,1,3,542.0,1626.0,106.26871084938658,0.6031964236216508,0.6213306341599839,0.8845792623701438,152,31,0.09348093480934809,3,1085.3333333333333,3256.0,187.17430244040813,0.4200027618014726,0.809565385934773,0.8173546051787577,278,50,0.08538083538083538,0.0,543.3333333333333,1630.0,80.90559159102155,-0.1831936618201782,0.1882347517747891,-0.06722465719138615,126.0,19.0,-0.008100099428512711,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d08h00m_3_pre,1,1,3,542.0,1626.0,106.26871084938658,0.6031964236216508,0.6213306341599839,0.8845792623701438,152,31,0.09348093480934809,4,968.75,3875.0,192.97413408594534,0.3652239633894625,0.7353107691124765,0.7953165226325624,478,86,0.12335483870967742,1.0,426.75,2249.0,86.70542323655876,-0.23797246023218832,0.1139801349524926,-0.08926273973758148,326.0,55.0,0.029873903900329332,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre,1,1,3,542.0,1626.0,106.26871084938658,0.6031964236216508,0.6213306341599839,0.8845792623701438,152,31,0.09348093480934809,3,694.3333333333334,2083.0,183.3715968044204,0.2248563485604361,0.9026153086098055,0.5928980488867865,280,42,0.13442150744119058,0.0,152.33333333333337,457.0,77.10288595503381,-0.3783400750612147,0.28128467444982164,-0.2916812134833573,128.0,11.0,0.04094057263184249,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre,1,1,3,542.0,1626.0,106.26871084938658,0.6031964236216508,0.6213306341599839,0.8845792623701438,152,31,0.09348093480934809,3,293.3333333333333,880.0,156.90390804639375,0.18158408830221728,0.9001995452713795,0.5348877618085704,280,81,0.3181818181818182,0.0,-248.66666666666669,-746.0,50.63519719700717,-0.42161233531943354,0.27886891111139556,-0.3496915005615734,128.0,50.0,0.22470088337247007,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d04h00m_3_pre,1,2,6,506.5,3039.0,110.07835491209812,0.5347603722042278,0.5847733262213599,0.849319714024278,342,78,0.1125370187561698,9,374.0,3366.0,106.15951573190915,0.5111818812026337,0.6921761034623644,0.8363430832625206,456,126,0.1354723707664884,3.0,-132.5,327.0,-3.918839180188968,-0.023578491001594037,0.10740277724100444,-0.012976630761757368,114.0,48.0,0.022935352010318613,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d08h00m_3_pre,1,2,6,506.5,3039.0,110.07835491209812,0.5347603722042278,0.5847733262213599,0.849319714024278,342,78,0.1125370187561698,6,388.0,2328.0,128.95416057808794,0.33510303942077596,0.7317138345905495,0.7514570012749014,472,117,0.2027491408934708,0.0,-118.5,-711.0,18.875805665989816,-0.19965733278345182,0.1469405083691896,-0.09786271274937652,130.0,39.0,0.090212122137301,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre,1,2,6,506.5,3039.0,110.07835491209812,0.5347603722042278,0.5847733262213599,0.849319714024278,342,78,0.1125370187561698,2,414.0,828.0,116.37920266670363,0.45245867817105256,0.7067982081499984,0.7510094496286742,161,39,0.19444444444444445,-4.0,-92.5,-2211.0,6.300847754605513,-0.08230169403317522,0.12202488192863847,-0.09831026439560375,-181.0,-39.0,0.08190742568827465,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d04h00m_3_pre,2,0,4,771.25,3085.0,184.24926035179243,0.42838581807833415,0.745090076456121,0.8048721762438324,453,110,0.14683954619124798,3,1245.6666666666667,3737.0,261.68158954064074,0.3595697554191164,0.8140124580107794,0.7136726623411302,473,90,0.12657211667112658,-1.0,474.41666666666674,652.0,77.43232918884831,-0.06881606265921775,0.06892238155465835,-0.0911995139027022,20.0,-20.0,-0.020267429520121394,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d08h00m_3_pre,2,0,4,771.25,3085.0,184.24926035179243,0.42838581807833415,0.745090076456121,0.8048721762438324,453,110,0.14683954619124798,3,1192.3333333333333,3577.0,278.6836217587774,0.28848551089291913,0.8642648897449572,0.7589181805465554,518,123,0.14481409001956946,-1.0,421.08333333333326,492.0,94.43436140698498,-0.13990030718541502,0.11917481328883617,-0.045953995697277095,65.0,13.0,-0.0020254561716785136,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre,2,0,4,771.25,3085.0,184.24926035179243,0.42838581807833415,0.745090076456121,0.8048721762438324,453,110,0.14683954619124798,3,358.3333333333333,1075.0,147.99866512888104,0.19896524264021986,0.6954376435787891,0.6216321884131695,261,63,0.2427906976744186,-1.0,-412.9166666666667,-2010.0,-36.250595222911386,-0.22942057543811428,-0.0496524328773319,-0.18323998783066298,-192.0,-47.0,0.09595115148317063,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre,2,0,4,771.25,3085.0,184.24926035179243,0.42838581807833415,0.745090076456121,0.8048721762438324,453,110,0.14683954619124798,2,504.0,1008.0,157.3644840409422,0.22826213161470832,0.7692433556634335,0.5574709452223237,177,50,0.17559523809523808,-2.0,-267.25,-2077.0,-26.884776310850242,-0.20012368646362583,0.024153279207312472,-0.2474012310215088,-276.0,-60.0,0.028755691903990105,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d04h00m_3_pre,2,1,7,425.2857142857143,2977.0,113.65556064274378,0.54889725767672,0.6632608479105052,0.8594190677677868,407,85,0.13671481357070878,4,700.5,2802.0,167.40001794687493,0.36424409853628853,0.8121129385612265,0.842240080334072,343,53,0.122412562455389,-3.0,275.2142857142857,-175.0,53.744457304131146,-0.1846531591404315,0.14885209065072125,-0.01717898743371471,-64.0,-32.0,-0.01430225111531977,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d08h00m_3_pre,2,1,7,425.2857142857143,2977.0,113.65556064274378,0.54889725767672,0.6632608479105052,0.8594190677677868,407,85,0.13671481357070878,3,790.3333333333334,2371.0,213.29071657538063,0.2258866482694267,0.7648785796722816,0.6821818048098511,409,105,0.17250105440742303,-4.0,365.0476190476191,-606.0,99.63515593263685,-0.3230106094072933,0.10161773176177635,-0.17723726295793563,2.0,20.0,0.03578624083671425,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre,2,1,7,425.2857142857143,2977.0,113.65556064274378,0.54889725767672,0.6632608479105052,0.8594190677677868,407,85,0.13671481357070878,2,615.0,1230.0,235.96246378738883,0.15895514931274668,0.9564947210738756,0.6099629317770487,303,89,0.24634146341463414,-5.0,189.71428571428572,-1747.0,122.30690314464505,-0.38994210836397336,0.29323387316337035,-0.24945613599073801,-104.0,4.0,0.10962664984392537,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre,2,1,7,425.2857142857143,2977.0,113.65556064274378,0.54889725767672,0.6632608479105052,0.8594190677677868,407,85,0.13671481357070878,1,198.0,198.0,84.8050865276332,0.34596427191808565,0.26507911672825224,0.6851211072664359,53,13,0.2676767676767677,-6.0,-227.28571428571428,-2779.0,-28.850474115110586,-0.2029329857586344,-0.398181731182253,-0.17429796050135082,-354.0,-72.0,0.1309619541060589,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d04h00m_3_pre,2,2,8,360.25,2882.0,94.3672708630155,0.5705747844824858,0.6839119413491577,0.8628079453992021,359,79,0.12456627342123526,7,459.14285714285717,3214.0,112.8635383745603,0.5078448593040357,0.7560823275125611,0.841353340372243,420,83,0.13067828251400124,-1.0,98.89285714285717,332.0,18.4962675115448,-0.06272992517845011,0.07217038616340343,-0.021454605026959173,61.0,4.0,0.006112009092765977,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d08h00m_3_pre,2,2,8,360.25,2882.0,94.3672708630155,0.5705747844824858,0.6839119413491577,0.8628079453992021,359,79,0.12456627342123526,6,486.6666666666667,2920.0,164.94147417046312,0.3456940802032009,0.7963803398863876,0.7287022536278093,545,144,0.18664383561643835,-2.0,126.41666666666669,38.0,70.57420330744762,-0.22488070427928486,0.1124683985372299,-0.13410569177139287,186.0,65.0,0.06207756219520309,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre,2,2,8,360.25,2882.0,94.3672708630155,0.5705747844824858,0.6839119413491577,0.8628079453992021,359,79,0.12456627342123526,1,410.0,410.0,232.68733752154176,0.09515863860201439,0.8406153497043963,0.5249679897567221,125,42,0.3048780487804878,-7.0,49.75,-2472.0,138.32006665852626,-0.4754161458804714,0.15670340835523866,-0.33783995564248004,-234.0,-37.0,0.18031177535925252,,,False
A172_Phase_A7_1_3_pre,A172_Phase_A7_1_00d00h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre,2,2,8,360.25,2882.0,94.3672708630155,0.5705747844824858,0.6839119413491577,0.8628079453992021,359,79,0.12456627342123526,2,295.0,590.0,150.05077554195745,0.23315255357604578,0.9219058428752251,0.5092611404578085,165,41,0.2796610169491525,-6.0,-65.25,-2292.0,55.683504678941944,-0.33742223090643997,0.23799390152606748,-0.3535468049413937,-194.0,-38.0,0.15509474352791724,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d04h00m_4_pre,0,0,6,494.0,2964.0,101.46887920384934,0.6334750517301079,0.7229439951015336,0.9035039868891168,308,56,0.1039136302294197,5,780.6,3903.0,156.96753236814715,0.4294880467020975,0.8043731689386637,0.7979516282295054,464,81,0.1188829105816039,-1.0,286.6,939.0,55.49865316429781,-0.20398700502801037,0.08142917383713011,-0.10555235865961143,156.0,25.0,0.0149692803521842,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d08h00m_4_pre,0,0,6,494.0,2964.0,101.46887920384934,0.6334750517301079,0.7229439951015336,0.9035039868891168,308,56,0.1039136302294197,4,496.75,1987.0,229.123629022557,0.17926220142400323,0.7410829365587889,0.5038332129745615,515,136,0.2591847005535984,-2.0,2.75,-977.0,127.65474981870766,-0.45421285030610464,0.018138941457255253,-0.3996707739145553,207.0,80.0,0.1552710703241787,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre,0,0,6,494.0,2964.0,101.46887920384934,0.6334750517301079,0.7229439951015336,0.9035039868891168,308,56,0.1039136302294197,3,572.3333333333334,1717.0,211.45247703346013,0.17520164931046303,0.7490454030300283,0.5902026058212383,392,94,0.22830518345952241,-3.0,78.33333333333337,-1247.0,109.98359782961079,-0.45827340241964487,0.02610140792849469,-0.3133013810678785,84.0,38.0,0.12439155323010272,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre,0,0,6,494.0,2964.0,101.46887920384934,0.6334750517301079,0.7229439951015336,0.9035039868891168,308,56,0.1039136302294197,2,536.5,1073.0,267.8913959755234,0.09471821260138885,0.9439261845336615,0.5089753233648289,348,101,0.32432432432432434,-4.0,42.5,-1891.0,166.42251677167405,-0.538756839128719,0.22098218943212788,-0.39452866352428795,40.0,45.0,0.22041069409490466,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre,0,0,6,494.0,2964.0,101.46887920384934,0.6334750517301079,0.7229439951015336,0.9035039868891168,308,56,0.1039136302294197,1,272.0,272.0,112.94112549695427,0.26796282359901347,0.5498108135859404,0.6017699115044248,85,28,0.3125,-5.0,-222.0,-2692.0,11.47224629310493,-0.3655122281310944,-0.1731331815155932,-0.301734075384692,-223.0,-28.0,0.20858636977058032,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d04h00m_4_pre,0,1,4,633.25,2533.0,125.83630944789016,0.5346051407913461,0.7333853408374204,0.8505250783056815,270,57,0.10659297275957363,3,1053.3333333333333,3160.0,199.32625048131334,0.4214123675775679,0.7950743845412184,0.8082868379157916,393,87,0.12436708860759493,-1.0,420.08333333333326,627.0,73.48994103342318,-0.11319277321377824,0.06168904370379802,-0.04223824038988988,123.0,30.0,0.0177741158480213,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d08h00m_4_pre,0,1,4,633.25,2533.0,125.83630944789016,0.5346051407913461,0.7333853408374204,0.8505250783056815,270,57,0.10659297275957363,3,1040.3333333333333,3121.0,171.56279451402278,0.4797985856630768,0.8396779644821938,0.8359511493459492,308,43,0.09868631848766421,-1.0,407.08333333333326,588.0,45.726485066132625,-0.05480655512826932,0.10629262364477343,-0.014573928959732307,38.0,-14.0,-0.007906654271909425,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre,0,1,4,633.25,2533.0,125.83630944789016,0.5346051407913461,0.7333853408374204,0.8505250783056815,270,57,0.10659297275957363,2,2035.0,4070.0,285.6579002700189,0.3503751919073812,0.8702381280840037,0.7745685462417753,330,31,0.08108108108108109,-2.0,1401.75,1537.0,159.82159082212874,-0.18422994888396493,0.13685278724658334,-0.07595653206390618,60.0,-26.0,-0.02551189167849255,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre,0,1,4,633.25,2533.0,125.83630944789016,0.5346051407913461,0.7333853408374204,0.8505250783056815,270,57,0.10659297275957363,4,757.75,3031.0,247.9492693252299,0.265304921615601,0.8870699813969035,0.6932273959902425,621,164,0.2048828769383042,0.0,124.5,498.0,122.11295987733973,-0.26930021917574515,0.15368464055948317,-0.15729768231543895,351.0,107.0,0.09828990417873057,,,False
A172_Phase_A7_1_4_pre,A172_Phase_A7_1_00d00h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre,0,1,4,633.25,2533.0,125.83630944789016,0.5346051407913461,0.7333853408374204,0.8505250783056815,270,57,0.10659297275957363,3,1021.0,3063.0,406.49277272268387,0.08925166980115251,0.9456656320657838,0.4753032660524861,748,202,0.24420502775057135,-1.0,387.75,530.0,280.65646327479374,-0.4453534709901936,0.21228029122836345,-0.3752218122531954,478.0,145.0,0.1376120549909977,,,False
