before_image_id,after_image_id,pair_type,before_soma_area_mean,before_circularity_mean,before_neurite_length,before_branch_count,before_neurite_density,after_soma_area_mean,after_circularity_mean,after_neurite_length,after_branch_count,after_neurite_density,delta_soma_area_mean,delta_circularity_mean,delta_neurite_length,delta_branch_count,delta_neurite_density,dish,label,is_synthetic
d2_t00_ph065,d2_t16_ph1069,real_longitudinal,980.8463825608958,0.34133257765730884,429.5029319811606,37.20160901522025,0.10379644863234494,690.7997825042494,0.36751994610104577,339.36674137649203,29.309789278020045,0.09592657863528288,-351.0578414502696,0.015224477311296678,-77.45231675629347,-6.236475915045508,-0.014605985823555916,2,16.0,True
d1_t00_ph015,d1_t10_ph629,real_longitudinal,1139.670168194664,0.267554183889028,332.6656192094485,44.039875326214656,0.0937770761638084,758.6359182612289,0.16886899519542237,418.3003314208911,15.966657870604209,0.1501822061744951,-373.34574221121215,-0.09047415322418931,87.47171706425273,-32.53372728315909,0.05683820277704865,1,10.0,True
d1_t00_ph025,d1_t18_ph1188,real_longitudinal,2082.8771394175246,0.23733462593465066,314.5199565296958,31.758425800490862,0.0830717050135332,1065.9516988353846,0.28798801281797887,547.015054295049,74.44272912274194,0.1740365458084599,-948.5045145976857,0.04432204171251909,218.1306479308317,43.84560093421906,0.08783436772282285,1,18.0,True
d3_t00_ph099,d3_t16_ph1114,real_longitudinal,3195.5978482844553,0.16578392633286138,262.0893398392724,36.96659995966247,0.07748905654581818,727.4013282145429,0.266091210099372,526.8686874668156,48.53786111212082,0.15775271914986863,-2553.941669167092,0.09074208777669163,266.6199466409072,11.31968431023945,0.07677354860060953,3,16.0,True
d1_t00_ph001,d1_t06_ph400,real_longitudinal,534.4369870302011,0.27469184581713096,449.1305529371036,15.321142664259545,0.16445789809709505,402.0264889602825,0.22372674753412972,412.6490211174882,37.25367629741717,0.18283812285244067,-21.31279297775353,-0.052017258735328774,-51.34266564105368,20.929014970771007,0.0190336345189513,1,6.0,True
d3_t00_ph106,d3_t22_ph1529,real_longitudinal,390.2507633590759,0.32114674938477383,391.32403886058125,24.99460259329321,0.15445063527453173,469.5063911167346,0.39052640097616226,419.2547666525055,25.769696816574257,0.13198771287874628,153.46699184801588,0.07336090506210285,16.91202819406212,1.2486680100738294,-0.02321569976606548,3,22.0,True
d2_t00_ph049,d2_t04_ph310,real_longitudinal,1912.9343914631763,0.30035032229909925,323.52815096037386,28.934635689803155,0.08679730250622611,1017.1924416560975,0.19402284058286454,340.7451115572362,27.46390835220015,0.1658034888860582,-776.1535696810234,-0.10469565954783563,17.072259718458852,-2.4157275220402905,0.07964453602016265,2,4.0,True
d2_t00_ph063,d2_t20_ph1369,real_longitudinal,1979.6265046274136,0.14622571855245628,336.5470143024172,31.112384880926367,0.08700703436496844,2108.1490323606263,0.18366341253710416,516.6660747432331,81.5694461009748,0.11942882866698969,192.6734651366909,0.017297124670926284,177.7854690714297,50.58817078034007,0.03301887944881372,2,20.0,True
d3_t00_ph090,d3_t04_ph351,real_longitudinal,3152.933136602134,0.12684609734714677,257.95039337189064,20.839500480441767,0.08008959097002272,669.4848737043436,0.3363426804350646,407.6671689231308,14.445697091376172,0.11822357352883738,-2353.5643281617,0.1964146818873363,146.02265920513173,-4.474978672875111,0.035283989812588124,3,4.0,True
d2_t00_ph047,d2_t16_ph1075,real_longitudinal,553.4096213090005,0.2215814777636689,590.8655403819662,51.72327529778797,0.15278576717660103,326.39533597429227,0.44583345344381603,297.8431862394704,27.453722651251628,0.12977898761904,-172.2862969555384,0.23124267153377198,-300.5947278036082,-25.165049615859797,-0.025589695525829837,2,16.0,True
d3_t00_ph097,d3_t08_ph556,real_longitudinal,3160.7658916514533,0.32104434065663323,164.1890431943822,24.160594880085036,0.05511966879689457,522.4013253136801,0.3653785092179591,417.57614582148244,24.744713510806253,0.12717986200976714,-2531.9754119801355,0.03661635729515724,247.6574714513061,-0.18766633078694425,0.07187038007780383,3,8.0,True
d1_t00_ph042,d1_t20_ph1334,real_longitudinal,1939.20395870517,0.10036503299078044,434.6844569558459,51.6628920798188,0.11588262547596578,426.57268202951457,0.4413620195582705,424.0753776349358,56.84622036139104,0.13960893027706192,-1504.9730986933148,0.326930663889542,-26.60632687189115,1.8727915831088828,0.025328510727675644,1,20.0,True
d2_t00_ph046,d2_t12_ph805,real_longitudinal,2181.036075751649,0.1535174855518418,573.6405773900552,63.35616898046162,0.12908127504978525,906.0371740047417,0.2820023090440419,433.759261680478,27.760171980622232,0.11763123565377502,-1265.6108416133316,0.12858441628072947,-139.00543045831157,-34.5165576491146,-0.013349335251356486,2,12.0,True
d3_t00_ph091,d3_t02_ph211,real_longitudinal,423.1043958438659,0.4491098980658187,365.30297113180757,27.61768845475267,0.12944146737291368,338.5333546914944,0.3042699182640201,213.92312799118625,9.12660330081318,0.1480512534705759,-47.651644388041404,-0.14968991869784423,-148.74952039687233,-18.571708278877935,0.01943370007138751,3,2.0,True
d1_t00_ph015,d1_t06_ph400,real_longitudinal,1173.8464288706773,0.27701845169018696,330.27537886214725,45.23501642929336,0.09390194705109396,347.71017555189263,0.2235632087874441,403.2637966351621,36.80805337327703,0.18356225817399047,-873.7752465266376,-0.05176321937306545,64.55925308386546,-7.524033419473309,0.091231527784682,1,6.0,True
d2_t00_ph047,d2_t20_ph1348,real_longitudinal,593.5054902619835,0.2084781822292009,610.5433591604947,52.1876722090763,0.15286251896557382,897.979844969979,0.24012892696373453,259.54006110337014,27.259689986849942,0.10288350250061713,226.76411437632,0.030002678883429595,-355.51433821949365,-24.017205333423416,-0.053334571486410444,2,20.0,True
d1_t00_ph003,d1_t18_ph153,real_longitudinal,1981.6177245940999,0.30691705473755976,602.0220604686655,96.67460400326813,0.15150803432518142,1808.1524870726812,0.17411145880473872,381.7200207850701,56.740115579596605,0.1077794372149165,-95.2674570524821,-0.1408103266656142,-196.82559057682877,-40.52877191943755,-0.04040587036712953,1,18.0,True
d3_t00_ph077,d3_t10_ph683,real_longitudinal,2246.7431099860755,0.2547026694616081,391.87606703446124,43.9070626307943,0.08715753863482768,327.61340011454763,0.23869323755631458,490.8026911961328,56.851729767801615,0.16919166800927846,-1928.3505743147834,-0.01613120225560352,94.21788123699365,15.381503492519949,0.08087446627292122,3,10.0,True
d1_t00_ph009,d1_t16_ph1044,real_longitudinal,1618.4309074725938,0.18345401930237143,321.88411676073525,24.805591405514622,0.10081721819724358,1983.4034166360007,0.21978808469680045,348.36448052688087,34.42888957810847,0.08463010363713823,491.8274932817929,0.028846029817371933,37.35301788549178,10.20936696742998,-0.014390801360005165,1,16.0,True
d2_t00_ph050,d2_t14_ph928,real_longitudinal,806.49836342686,0.256937158504127,303.3568722016736,19.314308308052922,0.11840185510907061,722.9826601202676,0.405838419770332,218.87826692556345,4.397452074499708,0.07468413143252417,-108.93987117413907,0.14545853558887828,-84.72667951142067,-14.377948781114362,-0.04429162418098821,2,14.0,True
d3_t00_ph084,d3_t04_ph345,real_longitudinal,2412.0124848087607,0.3803880331036672,327.39865856833563,58.767680109115744,0.06812649761467793,985.9459479030605,0.33378275681774616,456.66993441168466,35.47712967420578,0.12327278234238412,-1488.2323234693438,-0.04377344644610036,130.74597983466737,-25.745842403093402,0.05011506130500711,3,4.0,True
d1_t00_ph024,d1_t04_ph291,real_longitudinal,1272.197621159269,0.25246151938251865,279.5628639023406,37.49886490095092,0.1169403625380634,229.792366657389,0.29283433177859697,303.8975785411378,9.006505565921634,0.17759354331704486,-886.1911897500833,0.039283552789579956,4.634454008494112,-31.13453584136731,0.06121988211595254,1,4.0,True
d2_t00_ph058,d2_t10_ph656,real_longitudinal,4176.541883853284,0.09387263838661383,447.7484940788716,56.263619291747695,0.10958420905863117,1012.3144490361387,0.26239087058190214,513.7828419222924,39.81083663699296,0.1270028190680472,-3183.390151258588,0.17864925491298,79.25042007542339,-18.461980499412398,0.01717070700849287,2,10.0,True
d3_t00_ph098,d3_t14_ph971,real_longitudinal,2145.0597200614975,0.31230477532652556,346.650093534993,70.14877192153536,0.07922667786708498,620.571657706728,0.2736525939682787,394.0015244902333,25.03686925547853,0.1269116279600567,-1496.1251640031533,-0.014577933145383718,53.4894307381372,-42.743794552841166,0.04406409282595102,3,14.0,True
d3_t00_ph100,d3_t06_h438,real_longitudinal,1236.0630114265002,0.20512001066605937,330.12473842496695,47.19396748517729,0.12359382028701622,256.1428437820067,0.5203730965778517,229.8999375624076,17.09560312580735,0.12457976519002492,-1134.0710412914011,0.2986668502683242,-85.5510618024856,-28.420577231236475,-0.0041453221169271545,3,6.0,True
d1_t00_ph039,d1_t08_ph464,real_longitudinal,1356.2968982854384,0.28082388185238066,520.2214967880752,57.36814648424858,0.1255407308556587,219.38060632183434,0.28756776069495465,326.08991392810645,18.277684009681966,0.1776766010868391,-1054.4676160981348,-0.0004767019458311863,-189.37270251380184,-38.428975902941254,0.056195085889106024,1,8.0,True
d1_t00_ph011,d1_t10_ph610,real_longitudinal,554.2184754263163,0.3201731323654702,375.65608600942414,28.795724391269022,0.10556890354496937,211.09207738127736,0.36320013245193294,290.8839254743098,13.350982484940952,0.14458436360779175,-438.67076956754767,0.058712416171102705,-85.11230360203265,-16.32174065790741,0.036174010295397324,1,10.0,True
d3_t00_ph094,d3_t22_ph1523,real_longitudinal,3668.6808080069504,0.1751483213121876,314.9378195093642,54.04826711766813,0.08872440854060334,2182.3552205865126,0.16856762564217928,465.54052276974187,59.40499947318214,0.10545331199625792,-1525.6803689442356,-0.009757644193698215,136.56183366567265,5.649424605041797,0.017592620296009723,3,22.0,True
d1_t00_ph026,d1_t14_ph896,real_longitudinal,1439.347827944465,0.3840427064233855,323.2873905229502,54.848881141482174,0.0750452016800509,583.0825653937014,0.34828572051395873,431.17497552490613,48.80267863205018,0.13645074673261473,-959.1329515656547,-0.029990037055837304,103.84409394198822,-6.219465282034721,0.057563277480395345,1,14.0,True
d2_t00_ph046,d2_t10_ph672,real_longitudinal,2245.6987472469027,0.15471321363694776,571.3525512230163,64.60115834008803,0.13127110205546677,245.59926494131437,0.3144525474474824,497.77474774649045,22.3167705580008,0.16286063218743804,-1913.8371545973873,0.16050917279278287,-81.84957760911387,-43.33319270530806,0.030620292097198482,2,10.0,True
d3_t00_ph081,d3_t06_ph432,real_longitudinal,581.2754533508354,0.24154356961163911,653.5898321089772,73.10727265116937,0.17500769078480682,259.4504515147411,0.4342475879416141,293.4288873951818,34.25264995075822,0.15363318439677145,-411.17572355092835,0.1903357708639008,-360.3830418491832,-38.52970853429521,-0.021670373948700566,3,6.0,True
d1_t00_ph014,d1_t02_ph185,real_longitudinal,3289.6102882332434,0.2428474521192652,214.2481895694539,16.15462800539716,0.06780221352104038,1143.989552355271,0.33204600685598806,319.3952038669784,9.385010000192297,0.09135902644365046,-2191.19494883207,0.07779252015451811,107.96417473931014,-8.458420587213071,0.02999056029874236,1,2.0,True
d1_t00_ph005,d1_t10_ph638,real_longitudinal,1017.048804983126,0.2540838611654954,417.94530873100047,46.64887962045198,0.10846965978840167,434.7425453812768,0.33557262294008766,333.6987484902525,6.617605293567913,0.14537119667074574,-446.23582624541575,0.085950504524067,-83.46018055724637,-38.629411996842805,0.03427224791901937,1,10.0,True
d2_t00_ph073,d2_t06_ph425,real_longitudinal,4206.598588902361,0.13697793646440964,317.49111201135895,24.82145646632393,0.07243401927056099,441.46898930379194,0.28797214253185105,394.4308027428116,38.50045447950558,0.14579811862882996,-3903.8403232245523,0.14834044731136237,90.78335937652447,14.00294672859983,0.07186411328338113,2,6.0,True
d1_t00_ph023,d1_t10_ph617,real_longitudinal,2262.7027687012205,0.15848854922375397,496.55133130758304,74.71326952064075,0.10799597718555087,1042.309758852325,0.1287810341048139,475.5343943169459,36.00245039163635,0.1467790610009444,-1165.7541391469526,-0.029972702209264353,-18.271701310119287,-39.85847229003019,0.04082073338314478,1,10.0,True
d2_t00_ph071,d2_t16_ph1074,real_longitudinal,1623.2844078648604,0.17009266498050563,371.83915988755905,62.100692416719625,0.11404647478039287,689.9330669921246,0.1744636588081347,460.37747064902965,34.63926202025163,0.15906599518863768,-795.3405796267512,0.03154649225680737,93.69770375907702,-24.418557478856734,0.04828007263827216,2,16.0,True
d1_t00_ph004,d1_t18_ph992,real_longitudinal,3344.616947858502,0.0980291109295243,372.42597131835066,24.948775274550666,0.11137554129712847,745.8209867026956,0.2558789521593236,489.81330119640404,55.31740468687299,0.15807630805482414,-2605.3152553491814,0.17039405512818118,112.19092236956543,27.64598200998677,0.0452571726878933,1,18.0,True
d3_t00_ph097,d3_t16_ph1096,real_longitudinal,3049.629796746222,0.31819058386433097,156.38994805036225,23.70756593966872,0.053698434848904505,676.4899770904565,0.49900499341518284,353.82324422177334,22.36490025996037,0.09128229829437377,-2286.602294935478,0.18404304533651283,183.3416779197133,-3.8966062977453317,0.03782966090631304,3,16.0,True
d1_t00_ph037,d1_t14_ph892,real_longitudinal,1847.7958353764666,0.22643043512192282,497.95166826393,56.71993724881044,0.13541681419653798,308.19003299920496,0.42446970232661085,391.6431348164715,29.581721434888166,0.14389177612093304,-1566.1664807846066,0.20533000253182354,-103.21331896528515,-31.137945003437963,0.008498996757543434,1,14.0,True
d2_t00_ph068,d2_t14_ph925,real_longitudinal,829.1955796799957,0.3719942545232395,380.4987779933833,38.35390946979454,0.12158828869390569,578.679486589186,0.35158888931288407,340.4009480143762,29.46413148131074,0.1140832373887785,-103.52283755788594,-0.00875764146512194,-45.84909420763331,-8.216640533524831,-0.006669358597649799,2,14.0,True
d2_t00_ph056,d2_t12_ph803,real_longitudinal,2041.1042610797203,0.27644961413061914,355.7383528098554,33.556357957652075,0.08587917981712725,389.87412914992416,0.27836250930353984,434.69603613886903,4.840598836012026,0.16149921012444934,-1653.373517414691,0.005261275821515492,89.50988516111762,-28.161163907065827,0.07195617013671655,2,12.0,True
d3_t00_ph081,d3_t18_ph1231,real_longitudinal,644.1371232983216,0.24374840650617174,670.3432896577983,70.97371342904155,0.17196991753392069,1057.7153585288788,0.34378989274913335,372.9452491537436,39.91970230480306,0.11859411768726816,313.6588060687852,0.0981032179844577,-296.4853502802423,-29.863610062076535,-0.05669689393088222,3,18.0,True
d1_t00_ph025,d1_t16_ph1028,real_longitudinal,2052.3140192346905,0.23701177551780275,334.52154261630267,33.18886620659752,0.08664360053504691,1682.6243138541865,0.3117486913108329,366.0868662525279,31.001570966974842,0.11022137449931044,-408.81595628344616,0.07351263650313139,27.788633716917182,-3.471977155921436,0.024067102395912702,1,16.0,True
d3_t00_ph104,d3_t16_ph1111,real_longitudinal,1366.303986507422,0.4476662920269865,321.501956581118,30.85317152729807,0.08317770719070788,974.7302600965459,0.408864207165521,404.74333276079625,43.841028073383086,0.10473593813073276,-295.23251367277635,-0.05722993840134679,71.38379110572912,13.362414390873884,0.024458688599760123,3,16.0,True
d2_t00_ph049,d2_t08_ph513,real_longitudinal,1823.3300881484356,0.293629215947125,319.69863837335754,28.3810376920311,0.0855951918089294,474.59772039157326,0.26849881376468965,493.1922432947263,12.664044592837675,0.16196792226359816,-1499.9619348340552,-0.012224203170654365,153.08962625750544,-12.5985800576758,0.0735445022616552,2,8.0,True
d2_t00_ph073,d2_t16_ph1075,real_longitudinal,4324.032596544619,0.13167257087191966,327.612249340608,26.840890966707803,0.07534421011273085,339.59305244797343,0.44978397083888805,303.14173024660545,26.27870838434055,0.1304544650355392,-3994.943388852182,0.29850352104147204,-19.17309348973867,-0.34960197486091293,0.05424091929835346,2,16.0,True
d3_t00_ph106,d3_t22_ph1529,real_longitudinal,358.69355187786965,0.32925931267300845,395.75000185422454,23.559912301113574,0.15237660896463465,510.7544745112636,0.38733150682355294,412.68352583437724,26.073476848057226,0.13394481915290513,141.8877687217847,0.07664556189511748,27.753613165474952,0.5253893143362294,-0.02487247615696294,3,22.0,True
d1_t00_ph019,d1_t12_ph747,real_longitudinal,1292.1116046745817,0.17120164427933574,615.7742234365522,87.02026056744441,0.15582000954247102,417.3084549985724,0.28155117404299823,491.20114072799464,28.513720994831054,0.16754937139484488,-854.3083942168854,0.0955564656824748,-120.91774506122373,-56.18773286255913,0.0041754222273145776,1,12.0,True
d2_t00_ph048,d2_t04_ph327,real_longitudinal,3905.652608276821,0.1582718229688035,319.6774724069046,30.430350558705417,0.08047539943111673,356.1589284066954,0.37117917617900514,272.8687215594323,23.99940283785673,0.15031782679204697,-3496.2749587972885,0.21537795948505098,-50.62947797676634,-2.188176965427757,0.0722402494921969,2,4.0,True
d1_t00_ph038,d1_t10_ph621,real_longitudinal,3856.282162236518,0.33536936696672887,244.16865949044652,30.89943645330942,0.0667938559943791,766.2867443382485,0.18895799147980744,447.9021950579312,13.65709383913049,0.13275739514613752,-2994.23945108149,-0.14440126064539138,207.08535967649388,-17.350510857748308,0.06814830490504276,1,10.0,True
d2_t00_ph073,d2_t08_ph526,real_longitudinal,4289.702500083827,0.13370991922641978,329.3424989497949,25.699355056184917,0.07544355809630261,396.1582957991607,0.38712698246129595,414.47824188542216,29.78283534298974,0.15513524623603828,-3762.1907698748246,0.2554947917472772,82.52906895585632,6.068092621061642,0.07962889150463871,2,8.0,True
d3_t00_ph102,d3_t14_ph977,real_longitudinal,4165.211822568681,0.39590579040562457,184.40029591214966,21.410116024741725,0.04516770046864284,737.553835540123,0.28175468344359794,463.0216671789323,27.3349744809956,0.12629835040349513,-3406.3277180017826,-0.12108347426488547,276.12703146410183,8.474646545172174,0.08056585797711473,3,14.0,True
d3_t00_ph105,d3_t02_ph236,real_longitudinal,3203.9439277468805,0.2956674291994144,226.19744087963323,37.07800941574752,0.07069372284471612,867.1175242008865,0.30566817415467823,465.63965934691134,63.328626944417884,0.12959416401539883,-2428.4506489601636,0.02167562485697526,244.22507286485458,26.450306066331922,0.058919254580086136,3,2.0,True
d1_t00_ph016,d1_t16_ph1051,real_longitudinal,1752.9403552250349,0.31127279098843735,240.0338292332025,30.019252030373046,0.06796593963180964,687.5322782521628,0.18890868433201652,393.7787269459768,12.354070765502401,0.14473133315868744,-1025.9358357725278,-0.13062208478820142,154.54631143608486,-17.824321802719673,0.08062958970832738,1,16.0,True
d2_t00_ph057,d2_t04_ph315,real_longitudinal,1225.0560618858065,0.21877835097441292,420.69744192046505,41.06008921872746,0.1161380197697395,422.5617229117333,0.3572389064741232,318.3520196734809,17.386882514355833,0.14273868432787856,-875.8900191504929,0.14504634179538484,-88.48937679790076,-24.88313179459384,0.024301774159339238,2,4.0,True
d3_t00_ph105,d3_t08_ph569,real_longitudinal,3281.1775096131505,0.29219825846215525,230.37815772174167,35.491079670314235,0.06743424479451793,576.5415151330687,0.4207042901237604,452.13596256975893,15.752186778128058,0.14451714541800859,-2804.7700388828403,0.13007254997465656,235.21306852893906,-22.290053711698437,0.07539069507598865,3,8.0,True
d1_t00_ph036,d1_t10_ph630,real_longitudinal,1907.9331731591021,0.27370093434273995,345.5682674544285,40.3251007734863,0.08417802873235146,265.3138299417944,0.4261908167249715,155.01589575079322,7.081408747048092,0.12172739052231027,-1667.0990533002634,0.14811705060467242,-188.7157430657191,-32.23661116877505,0.03580728445930224,1,10.0,True
d1_t00_ph029,d1_t22_ph1439,real_longitudinal,4109.791015876519,0.2308600673200004,280.4633228336624,29.916485658153555,0.07100024399015972,877.5679455881977,0.3736890684415562,369.24834849447205,34.02604508160185,0.11154360146322186,-3184.855600958578,0.1642227892087969,89.13352751435053,3.1919343922199044,0.03993354436162188,1,22.0,True
d2_t00_ph059,d2_t10_ph669,real_longitudinal,4107.068663985604,0.06159675891951228,489.0437020904197,33.172757433644165,0.11720989770809641,419.55420852223483,0.32177777891588505,392.2978547876823,24.737449140494757,0.12638911113835102,-3605.7484348354888,0.24747720972162868,-94.0534044805053,-8.2724050236023,0.006637925792176692,2,10.0,True
d3_t00_ph099,d3_t10_ph691,real_longitudinal,3236.943216947575,0.16005407144707354,261.31055247923894,35.823940866103975,0.08007420450555378,913.3890876988404,0.2581743956440755,405.9376016219732,29.353164071517455,0.1095081477904672,-2392.1347225397944,0.08732526980218507,138.9387299507598,-6.400607897936553,0.03245155008939434,3,10.0,True
d2_t00_ph045,d2_t14_ph922,real_longitudinal,1142.6842950956304,0.27850628274534245,350.4885461980724,37.86669603538165,0.15100463685196475,626.7136133503593,0.3985528890039522,298.7693055325442,19.991497799197912,0.11342938501623046,-467.25783740766536,0.10712563206659266,-42.600426256279604,-17.768826918966322,-0.038424579222439796,2,14.0,True
d3_t00_ph091,d3_t02_ph211,real_longitudinal,274.527317367946,0.46362695829198936,376.60351347760695,27.127674540676843,0.12800299345095212,417.6998654916839,0.30759442780914864,216.49604863555004,9.105414915536931,0.14801467201856186,-57.6073079012683,-0.14853035688343033,-163.59119277065295,-20.484341571890628,0.01944328676373674,3,2.0,True
d3_t00_ph076,d3_t14_ph962,real_longitudinal,4898.672678616685,0.3331785620009615,330.597282519707,47.689130748797666,0.0674551315522108,541.287223136344,0.3388297547646439,380.243504386837,21.775687659441406,0.11251215468439298,-4443.531503673356,-0.00762390517745397,51.60431068476463,-26.69033768494572,0.04617922675370211,3,14.0,True
d2_t00_ph067,d2_t08_ph543,real_longitudinal,1720.3921280851175,0.5849329626437962,142.3789133236048,12.339735872140464,0.04397579049556246,355.2642632271656,0.3268872167723125,271.9433624392055,16.028930692988837,0.14089680486747216,-1243.6752481794647,-0.27167958999679437,133.49936082680105,3.7645578796547525,0.09844145134116787,2,8.0,True
d3_t00_ph102,d3_t14_ph977,real_longitudinal,4010.6386475403606,0.39196255482532233,178.47952461177945,20.75456131683884,0.04325206847300473,731.5050939517655,0.2712133610125572,459.9625452986471,27.812383878581848,0.12500824622036985,-3372.2905643080244,-0.13727725142786734,272.8849606358996,8.052940791032169,0.07812187655619524,3,14.0,True
d2_t00_ph051,d2_t14_ph944,real_longitudinal,3958.713616565584,0.18000138170203023,343.2630726091668,34.38581123290991,0.08552683364459455,495.1094975549389,0.4140309060626414,288.06364139079653,19.501698316323314,0.11254229835722089,-3557.080753213213,0.2199338690200649,-62.213775505217285,-14.244187076917852,0.03249871994908357,2,14.0,True
d2_t00_ph073,d2_t06_ph425,real_longitudinal,4295.922456514904,0.1268618108871458,318.4631355310278,25.194813337286746,0.0744998387718951,428.7639532380529,0.28537574367247526,405.1935967523205,39.45701581618872,0.14613605073079855,-3814.7133940338013,0.15118118864110835,88.62676032827089,10.348824853503723,0.07209817800864389,2,6.0,True
d2_t00_ph046,d2_t14_ph931,real_longitudinal,2225.5131218426586,0.15690295469038765,582.0625530393974,63.12727003632833,0.12817466082689047,1293.2872362677447,0.40931037722354635,148.4151634064809,6.579379676182847,0.05692816060194945,-885.7470061375095,0.253411539413407,-434.93023305975464,-54.56504485059778,-0.0740607419351871,2,14.0,True
d3_t00_ph099,d3_t20_ph1382,real_longitudinal,3383.0934147983644,0.1722917432694209,260.87963580814244,34.448813838512294,0.08068306372168611,715.5153575686036,0.420603310230565,354.5034725765039,34.7581795239275,0.10841279163160757,-2632.7782579978643,0.24193337772606424,108.91863163261883,-4.636974400335472,0.02999719453251673,3,20.0,True
d1_t00_ph013,d1_t02_ph184,real_longitudinal,1609.0690924036376,0.3862282341425235,299.9573361911838,36.889382421606015,0.08829791565761608,1057.9894199908495,0.37062627696425104,410.9437223484459,28.09284694982272,0.09940527810448394,-695.1085072908153,-0.03831619661002842,122.05671816002851,-11.751794138417244,0.009463445175783004,1,2.0,True
d1_t00_ph036,d1_t06_ph393,real_longitudinal,2030.4232685815796,0.2808458474650341,350.52084639079783,39.75675502829415,0.08568177162897084,614.9758669528661,0.27009730144671534,526.7631380331229,49.08137850155513,0.15162936597607052,-1368.7468027586299,0.0007239828135339153,182.8478996593552,7.8681801709182375,0.06766134573259326,1,6.0,True
d1_t00_ph009,d1_t16_ph1044,real_longitudinal,1625.5976382394394,0.18138737084382767,299.3145882801507,26.45669771626882,0.1018417398491599,1973.3748896697398,0.21582208932387406,347.5120580173587,34.933686313873885,0.08492646347508344,390.7722178950261,0.025350911402396977,31.64673137964747,11.478240460625543,-0.012133530354562293,1,16.0,True
d1_t00_ph034,d1_t10_ph633,real_longitudinal,2357.0202100367383,0.17531956364477688,503.6086763615728,43.49504438448138,0.10171827410792705,299.5324987347192,0.32135327968722427,370.0493031036144,22.951397819865008,0.16726148545081232,-2231.0466129775004,0.1343452642040436,-124.66148120916489,-20.30420858069649,0.06946239182323785,1,10.0,True
d1_t00_ph033,d1_t16_ph1040,real_longitudinal,4451.920322916589,0.06814073438898201,569.1128604230424,112.38031911352267,0.12959328762502775,241.34303140977954,0.342343407156216,402.28370976982376,17.0035881700603,0.1557422208519967,-4216.64231410146,0.2849069181990674,-152.59180896816082,-96.48237207803685,0.02981034823671066,1,16.0,True
d1_t00_ph020,d1_t08_ph470,real_longitudinal,3613.989189607302,0.2355937965378838,224.07142506147107,25.228307733072658,0.06441473609705305,222.38904964657502,0.3652772089075072,451.78481555384803,9.620044811489786,0.1715246246872085,-3419.524471580938,0.12295630641955554,231.35371747098162,-17.419352770513633,0.10598117975454699,1,8.0,True
d1_t00_ph016,d1_t06_ph384,real_longitudinal,1749.3425604496147,0.31459700003070346,225.12602103513242,27.876424262354078,0.06639587320942783,337.66688287970425,0.4744903725009326,217.05021826986507,16.79678543236237,0.13104889749102358,-1302.4784397721994,0.14488843745542374,-12.260397264630853,-11.137114526070812,0.06556455808748099,1,6.0,True
d3_t00_ph096,d3_t12_ph839,real_longitudinal,708.6134688557182,0.498921890877992,261.2963713113701,26.484527504443587,0.0962502735857048,778.7152345357993,0.36043045014091757,395.9815175989629,34.10078006929091,0.13059821892747306,142.2727021885974,-0.13464676840156742,126.8407594458763,11.71338002821558,0.030130686344498517,3,12.0,True
d3_t00_ph087,d3_t10_ph684,real_longitudinal,2114.0513825448165,0.25161739065055383,352.06541260255244,37.81452878330912,0.08141317041341144,480.74749544133846,0.2723544463487713,439.3681642757683,27.746948136054627,0.14263507516233329,-1661.4341705918052,0.04560669230992815,75.5318662852298,-8.004598659249828,0.06013292862100151,3,10.0,True
d1_t00_ph023,d1_t04_ph306,real_longitudinal,2209.0486945947455,0.15412175611214507,481.98539933508295,76.64135918424881,0.1057587937822315,579.9261570148993,0.30135654202945084,338.6572780441559,25.815355132623633,0.14576531396406256,-1728.941176940939,0.13209055251290877,-138.5080085914659,-50.792263016983796,0.040149589456585706,1,4.0,True
d3_t00_ph097,d3_t04_ph333,real_longitudinal,3056.906949514553,0.31661810771990273,172.72654444973892,23.804160239860796,0.05654565818720767,305.30015940265287,0.3236690456075377,358.9626799302434,23.480603361249916,0.16304717194923435,-2761.615917841517,0.006299846176523493,189.79553696360205,-2.2470056213728435,0.11272804302076356,3,4.0,True
d1_t00_ph030,d1_t10_ph614,real_longitudinal,5128.7853505248495,0.20819490611421215,333.61146404910085,26.1451064555484,0.06486571521453037,277.0839292617543,0.28573956062892214,467.51747014725646,8.209062266037218,0.1663413910572787,-4687.958968721559,0.08147108865406144,134.03142371243464,-17.305804078456706,0.10330871166877514,1,10.0,True
d3_t00_ph091,d3_t08_ph556,real_longitudinal,324.4176903099404,0.4561514789073132,380.28479763495716,25.86295772072568,0.13172360026522606,479.013399342288,0.35846751443689884,414.3241506902433,23.425919172637602,0.12978119724252535,196.12185972166313,-0.10026274219503561,49.4528520757888,-0.7914947613931278,-0.005319210557917965,3,8.0,True
d2_t00_ph046,d2_t12_ph805,real_longitudinal,2014.5106602398762,0.15631791712432005,567.4865647559144,65.31127909453492,0.12903672222759277,933.3838340949715,0.28128065942566405,424.5412523122301,29.028141038616397,0.11531563577836391,-1381.2450537992936,0.11774208343812063,-148.84843667898693,-35.28140438767973,-0.013303594889904992,2,12.0,True
